wind_speed,swr,a_seiche,qual
1,1,0.001,2882.65485282921
1.00258538943342,1.0563742109376,0.00101057393142078,2798.87555554052
0.91179013084445,1.00644562822842,0.00109981179765378,2783.15729783901
0.847809764918571,0.938502412090871,0.00101352747675561,5400.78718626447
0.980401992309768,0.973089096423247,0.000994130645447928,2927.46295076341
0.928941411158755,1.0830423131543,0.000939711623133719,2541.93085031095
1.02845434584889,1.2480527325141,0.00111079045022529,5543.04309893361
0.799464119904056,0.947798271144132,0.000895787341866411,10270.2201404149
0.793744745166181,1.1279757809699,0.00101705634315812,8281.96447653509
0.98970036987292,1.04213534630357,0.00113660781964552,2847.61427339193
1.0005647692323,0.991438248179143,0.000840023957235186,2864.97053858453
0.97489361670538,1.11913934714511,0.00105968499528119,2835.68244522848
0.841030266912583,0.942435921750678,0.000916157299443637,6073.63244272012
1.00776881509568,1.27601230218207,0.00108800967077063,5490.58527715967
0.98174764384038,1.17393822612038,0.000912838193139341,3080.77940975655
0.88601889654281,1.2961845750165,0.000843598556184485,4754.30782399563
0.89060579826177,1.21039705924334,0.000967005309007538,3357.26014215698
0.807086602872323,1.01112921095626,0.000960264726074209,8042.54249569911
1.07434159936321,0.959457059698033,0.00107290265476089,4507.96785820123
0.97929982311506,0.963347270557299,0.000879469225755998,3059.93884534036
0.847546468755247,1.08162776073038,0.000899404183985812,5035.3968546762
0.897212436922963,1.17298707974196,0.000926686311840801,3083.59971073688
0.997338729071355,1.27521894400181,0.000879160201441229,4510.32890039675
1.09826686196477,0.99194456826283,0.00100725964221234,4785.25389627014
0.960718141383633,1.15044460238731,0.00107006488950133,2928.25291115077
1.01980192161834,1.09375551156826,0.00108689811293106,3399.01188309338
0.836121954863503,1.02410399458499,0.000862467287509857,6528.67196391866
0.960494233735844,0.99257990878749,0.000886716047896144,2819.17911829507
0.79664299685296,1.17357332227577,0.000913595111406882,10272.4843845576
1.05365575856207,1.08480720608178,0.000898170437965388,3413.41497304229
0.797508378368591,1.04739579663451,0.00103204912945717,7744.3086058605
1.068071587729,1.02967904196282,0.00103056433669134,4116.5670436708
0.84481548581483,1.18222806282885,0.00096907802983376,4673.70487009364
1.09379164906386,1.13755916869047,0.00110469745870816,5892.93217076636
0.910449124149521,1.14298839979537,0.00093157164715843,2806.79732125773
1.03288506070075,0.971390464797477,0.000882460545851776,3234.73235400858
1.03497992614056,1.13426517076486,0.00116437246922372,4350.16949581362
0.796155526442864,1.09697454553904,0.000918889126095285,9441.88322940165
0.954636441770123,1.25335368574396,0.000845610079748926,3645.95859773992
0.962181038003982,1.18584013903286,0.000840184661175605,2934.28418209367
1.08242012871348,1.07684172361247,0.000828173471865821,3800.41771215559
1.01926147668171,1.24197795799049,0.000967068485226304,4637.59006266676
0.953377006687992,1.17463504532395,0.000825255504026682,2811.00958376478
0.818421884885571,0.977538898791724,0.00132211891539921,4507.30540964583
0.875544685616393,1.07557805339394,0.0010629377221989,3022.38002460219
