wind_speed,swr,c_relax_C,qual
1,1,0.003,10095.7995713124
1.02079751561035,1.07085024793038,0.0027106569454341,8888.32258843211
0.834257740181067,0.80627817318499,0.0018306288969442,17530.5494857225
1.06074571646276,1.00033799554075,0.00201588891923906,10286.7802808737
1.04429482920357,1.03865241416407,0.00252433496634351,9434.82420490895
0.907201788308019,0.978921194843419,0.00286130120002387,12747.1586816279
0.946634300184976,1.17969907986714,0.00265171384150314,6700.28663772714
0.951086263051634,1.19690220163915,0.00268376180413176,6741.86847036516
0.84921538918925,1.18644174956503,0.00248703525097931,24525.0557899941
0.784390538558845,1.13945686184828,0.00235807009245384,23969.2013103051
0.766426272870666,1.21799710677135,0.00237765998541769,34814.5549710592
1.06520415082373,1.26940419254745,0.00240070214928465,5949.65000002795
1.03864887246675,1.25894612946879,0.00204292852646247,6274.87640236246
1.16393898645218,1.25880662801417,0.00197500743728104,5602.8564524058
1.34744841823678,1.18022704719629,0.00241214130335573,5432.85808577816
1.37064666829029,1.29118801568493,0.00222129407449259,5626.45706490994
1.32916942874382,1.23700654386033,0.00213881996974349,5707.42719961508
1.26967506404232,1.09252879699355,0.00237530072011417,5832.24934034315
1.36977733353323,1.16500581329501,0.00296435321859847,5305.00983371789
1.29007846421756,1.4195459829241,0.00284282095399658,7502.88122066081
1.24962292766983,1.27126494386824,0.00328788705829809,5957.76408718524
1.27885191567674,1.19818986162558,0.00346984518104876,5317.03163076162
1.21882083733534,1.08985044400822,0.00307439944637296,5686.2162288515
1.31947841468358,1.1097481742648,0.00302950836497533,5517.26106878585
1.3531313662527,1.27432166967987,0.00279675600673465,5387.24532459621
1.39973281776746,1.17248155400244,0.00316341547690424,3956.46667201843
1.44237858689592,1.16389183394264,0.00329765945676965,3900.63828973461
1.44006469379779,1.28083847361212,0.00331616633020936,4530.39295695045
1.22442495722478,1.31431126938463,0.0030091187386178,6554.83072472593
1.43293604750224,1.10356640141442,0.00329385270121722,4023.56786458774
1.32937044288574,1.2275012862077,0.00316590927577088,5371.88722275696
1.28891526097267,1.06837567030289,0.00346389176835319,5710.64591326476
1.35893519482885,1.10463564848572,0.00318878498330283,4066.17177198655
1.31573343396899,1.18709846636355,0.00356811640889986,5263.64061206575
1.49462852979231,1.33546696687426,0.00350331577614508,5157.94467437626
1.42957381270488,1.31179126134157,0.00285084763442629,5550.77812326526
1.45382879977555,1.00779067258179,0.0034766825752233,4856.69421307146
1.41885987814055,1.1923253512874,0.00338024416789843,4000.12228236388
1.40127129615937,1.11010751544133,0.00352968933401267,4026.59111432218
1.38429018738355,1.0873850679248,0.00302741319093132,4159.63033903832
1.24092232575177,1.02389729597513,0.00290043534035365,6235.32051199336
1.37289895346976,1.16694187073418,0.00356032209151357,5280.39187208647
